title,material,weight,transport,recyclability,true_eco_score,co2_emissions,origin,material_confidence,secondary_materials,packaging_type,packaging_materials,packaging_weight_ratio,inferred_category,origin_confidence,estimated_lifespan_years,repairability_score,size_category,quality_level,is_eco_labeled,is_amazon_choice,pack_size,estimated_volume_l,weight_confidence
"Fender Player Stratocaster SSS Electric Guitar, 3-Color Sunburst, Maple Fingerboard",Alder Wood,5.48,Air,Medium,F,10.96,Other,0.4,[],box,"['Cardboard', 'Paper']",0.05,other,0.3,3.0,5,medium,standard,False,False,1,1.0,0.6
"Fender Player Stratocaster SSS Electric Guitar, 3-Color Sunburst, Maple Fingerboard",Other,1.05,Air,Medium,F,2.1,Other,0.3,[],box,"['Cardboard', 'Paper']",0.05,other,0.3,3.0,5,medium,standard,False,False,1,1.0,0.6
"Fender Player Stratocaster SSS Electric Guitar, 3-Color Sunburst, Maple Fingerboard",Alder Wood,5.48,Air,Medium,F,10.96,Other,0.4,[],box,"['Cardboard', 'Paper']",0.05,other,0.3,3.0,5,medium,standard,False,False,1,1.0,0.6
"Fender Player Stratocaster SSS Electric Guitar, 3-Color Sunburst, Maple Fingerboard",Alder Wood,5.48,Ship,Medium,D,10.96,Other,0.4,[],box,"['Cardboard', 'Paper']",0.05,other,0.3,3.0,5,medium,standard,False,False,1,1.0,0.6
"Fender Player Stratocaster SSS Electric Guitar, 3-Color Sunburst, Maple Fingerboard",Alder Wood,5.48,Ship,Medium,D,10.96,Other,0.4,[],box,"['Cardboard', 'Paper']",0.05,other,0.3,3.0,5,medium,standard,False,False,1,1.0,0.6
Fender American Professional II Tele RW (Olympic White) - Electric Guitar,Rosewood,6.2,Air,Medium,F,12.39,Other,0.4,[],can,"['Aluminum', 'Steel']",0.12,other,0.3,4.5,5,medium,high,False,False,1,1.0,0.6
"Kinetica Sports Lean Protein Powder - Smooth Chocolate Flavour | 15g Protein/Serve, 72 Servings/1.8Kg Pack | High in Fibre & Protein with Green Tea Extract | Low in Fat & Sugar | Easy Mixability",Other,1.89,Ship,High,D,3.78,China,0.3,[],box,"['Cardboard', 'Paper']",0.05,food,0.8,0.1,1,medium,standard,True,False,1,1.0,0.9
"Kinetica Sports Lean Protein Powder - Smooth Chocolate Flavour | 15g Protein/Serve, 72 Servings/1.8Kg Pack | High in Fibre & Protein with Green Tea Extract | Low in Fat & Sugar | Easy Mixability",Other,1.89,Air,High,F,3.78,China,0.3,[],box,"['Cardboard', 'Paper']",0.05,food,0.8,0.1,1,medium,standard,True,False,1,1.0,0.9
"Kinetica Sports Lean Protein Powder - Smooth Chocolate Flavour | 15g Protein/Serve, 72 Servings/1.8Kg Pack | High in Fibre & Protein with Green Tea Extract | Low in Fat & Sugar | Easy Mixability",Other,1.89,Air,High,F,3.78,China,0.3,[],box,"['Cardboard', 'Paper']",0.05,food,0.8,0.1,1,medium,standard,True,False,1,1.0,0.9
"Kinetica Sports Lean Protein Powder - Smooth Chocolate Flavour | 15g Protein/Serve, 72 Servings/1.8Kg Pack | High in Fibre & Protein with Green Tea Extract | Low in Fat & Sugar | Easy Mixability",Other,1.89,Air,High,F,3.78,China,0.3,[],box,"['Cardboard', 'Paper']",0.05,food,0.8,0.1,1,medium,standard,True,False,1,1.0,0.9
"Kinetica Sports Lean Protein Powder - Smooth Chocolate Flavour | 15g Protein/Serve, 72 Servings/1.8Kg Pack | High in Fibre & Protein with Green Tea Extract | Low in Fat & Sugar | Easy Mixability",Other,1.89,Air,High,F,3.78,China,0.3,[],box,"['Cardboard', 'Paper']",0.05,food,0.8,0.1,1,medium,standard,True,False,1,1.0,0.9
"Kinetica Sports Lean Protein Powder - Smooth Chocolate Flavour | 15g Protein/Serve, 72 Servings/1.8Kg Pack | High in Fibre & Protein with Green Tea Extract | Low in Fat & Sugar | Easy Mixability",Other,1.89,Ship,High,D,3.78,China,0.3,[],box,"['Cardboard', 'Paper']",0.05,food,0.8,0.1,1,medium,standard,True,False,1,1.0,0.9
"Kinetica Sports Lean Protein Powder - Smooth Chocolate Flavour | 15g Protein/Serve, 72 Servings/1.8Kg Pack | High in Fibre & Protein with Green Tea Extract | Low in Fat & Sugar | Easy Mixability",Other,1.89,Ship,High,D,3.78,China,0.3,[],box,"['Cardboard', 'Paper']",0.05,food,0.8,0.1,1,medium,standard,True,False,1,1.0,0.9
Fender American Professional II Tele RW (Olympic White) - Electric Guitar,Rosewood,6.2,Ship,Medium,D,12.39,China,0.4,[],can,"['Aluminum', 'Steel']",0.12,other,0.8,4.5,5,medium,high,False,False,1,1.0,0.6
"Kinetica Sports Lean Protein Powder - Smooth Chocolate Flavour | 15g Protein/Serve, 72 Servings/1.8Kg Pack | High in Fibre & Protein with Green Tea Extract | Low in Fat & Sugar | Easy Mixability",Other,1.89,Air,High,F,3.78,China,0.3,[],box,"['Cardboard', 'Paper']",0.05,food,0.8,0.1,1,medium,standard,True,False,1,1.0,0.9
"Kinetica Sports Lean Protein Powder - Smooth Chocolate Flavour | 15g Protein/Serve, 72 Servings/1.8Kg Pack | High in Fibre & Protein with Green Tea Extract | Low in Fat & Sugar | Easy Mixability",Other,1.89,Air,High,F,3.78,China,0.3,[],box,"['Cardboard', 'Paper']",0.05,food,0.8,0.1,1,medium,standard,True,False,1,1.0,0.9
"Kinetica Sports Lean Protein Powder - Smooth Chocolate Flavour | 15g Protein/Serve, 72 Servings/1.8Kg Pack | High in Fibre & Protein with Green Tea Extract | Low in Fat & Sugar | Easy Mixability",Other,1.89,Air,High,F,3.78,China,0.3,[],box,"['Cardboard', 'Paper']",0.05,food,0.8,0.1,1,medium,standard,True,False,1,1.0,0.9
Fender American Professional II Tele RW (Olympic White) - Electric Guitar,Rosewood,6.2,Ship,Medium,D,12.39,China,0.4,[],can,"['Aluminum', 'Steel']",0.12,other,0.8,4.5,5,medium,high,False,False,1,1.0,0.6
"Kinetica Sports Lean Protein Powder - Smooth Chocolate Flavour | 15g Protein/Serve, 72 Servings/1.8Kg Pack | High in Fibre & Protein with Green Tea Extract | Low in Fat & Sugar | Easy Mixability",Other,1.89,Air,High,F,3.78,China,0.3,[],box,"['Cardboard', 'Paper']",0.05,food,0.8,0.1,1,medium,standard,True,False,1,1.0,0.9
"Kinetica Sports Lean Protein Powder - Smooth Chocolate Flavour | 15g Protein/Serve, 72 Servings/1.8Kg Pack | High in Fibre & Protein with Green Tea Extract | Low in Fat & Sugar | Easy Mixability",Other,1.89,Air,High,F,3.78,China,0.3,[],box,"['Cardboard', 'Paper']",0.05,food,0.8,0.1,1,medium,standard,True,False,1,1.0,0.9
"Kinetica Sports Lean Protein Powder - Smooth Chocolate Flavour | 15g Protein/Serve, 72 Servings/1.8Kg Pack | High in Fibre & Protein with Green Tea Extract | Low in Fat & Sugar | Easy Mixability",Other,1.89,Air,High,F,3.78,China,0.3,[],box,"['Cardboard', 'Paper']",0.05,food,0.8,0.1,1,medium,standard,True,False,1,1.0,0.9
"Kinetica Sports Lean Protein Powder - Smooth Chocolate Flavour | 15g Protein/Serve, 72 Servings/1.8Kg Pack | High in Fibre & Protein with Green Tea Extract | Low in Fat & Sugar | Easy Mixability",Other,1.89,Air,High,F,3.78,China,0.3,[],box,"['Cardboard', 'Paper']",0.05,food,0.8,0.1,1,medium,standard,True,False,1,1.0,0.9
"Kinetica Sports Lean Protein Powder - Smooth Chocolate Flavour | 15g Protein/Serve, 72 Servings/1.8Kg Pack | High in Fibre & Protein with Green Tea Extract | Low in Fat & Sugar | Easy Mixability",Other,1.89,Air,High,F,3.78,China,0.3,[],box,"['Cardboard', 'Paper']",0.05,food,0.8,0.1,1,medium,standard,True,False,1,1.0,0.9
"Kinetica Sports Lean Protein Powder - Smooth Chocolate Flavour | 15g Protein/Serve, 72 Servings/1.8Kg Pack | High in Fibre & Protein with Green Tea Extract | Low in Fat & Sugar | Easy Mixability",Other,1.89,Air,High,F,3.78,China,0.3,[],box,"['Cardboard', 'Paper']",0.05,food,0.8,0.1,1,medium,standard,True,False,1,1.0,0.9
"Kinetica Sports Lean Protein Powder - Smooth Chocolate Flavour | 15g Protein/Serve, 72 Servings/1.8Kg Pack | High in Fibre & Protein with Green Tea Extract | Low in Fat & Sugar | Easy Mixability",Other,1.89,Air,High,F,3.78,China,0.3,[],box,"['Cardboard', 'Paper']",0.05,food,0.8,0.1,1,medium,standard,True,False,1,1.0,0.9
Fender American Professional II Tele RW (Olympic White) - Electric Guitar,Rosewood,6.2,Ship,Medium,D,12.39,China,0.4,[],can,"['Aluminum', 'Steel']",0.12,other,0.8,4.5,5,medium,high,False,False,1,1.0,0.6
"Kinetica Sports Lean Protein Powder - Smooth Chocolate Flavour | 15g Protein/Serve, 72 Servings/1.8Kg Pack | High in Fibre & Protein with Green Tea Extract | Low in Fat & Sugar | Easy Mixability",Other,1.89,Air,High,F,3.78,China,0.3,[],box,"['Cardboard', 'Paper']",0.05,food,0.8,0.1,1,medium,standard,True,False,1,1.0,0.9
"Kinetica Sports Lean Protein Powder - Smooth Chocolate Flavour | 15g Protein/Serve, 72 Servings/1.8Kg Pack | High in Fibre & Protein with Green Tea Extract | Low in Fat & Sugar | Easy Mixability",Other,1.89,Air,High,F,3.78,China,0.3,[],box,"['Cardboard', 'Paper']",0.05,food,0.8,0.1,1,medium,standard,True,False,1,1.0,0.9
"Kinetica Sports Lean Protein Powder - Smooth Chocolate Flavour | 15g Protein/Serve, 72 Servings/1.8Kg Pack | High in Fibre & Protein with Green Tea Extract | Low in Fat & Sugar | Easy Mixability",Other,1.89,Air,High,F,3.78,China,0.3,[],box,"['Cardboard', 'Paper']",0.05,food,0.8,0.1,1,medium,standard,True,False,1,1.0,0.9
"Kinetica Sports Lean Protein Powder - Smooth Chocolate Flavour | 15g Protein/Serve, 72 Servings/1.8Kg Pack | High in Fibre & Protein with Green Tea Extract | Low in Fat & Sugar | Easy Mixability",Other,1.89,Air,High,F,3.78,China,0.3,[],box,"['Cardboard', 'Paper']",0.05,food,0.8,0.1,1,medium,standard,True,False,1,1.0,0.9
"Kinetica Sports Lean Protein Powder - Smooth Chocolate Flavour | 15g Protein/Serve, 72 Servings/1.8Kg Pack | High in Fibre & Protein with Green Tea Extract | Low in Fat & Sugar | Easy Mixability",Other,1.89,Air,High,F,3.78,China,0.3,[],box,"['Cardboard', 'Paper']",0.05,food,0.8,0.1,1,medium,standard,True,False,1,1.0,0.9
"Kinetica Sports Lean Protein Powder - Smooth Chocolate Flavour | 15g Protein/Serve, 72 Servings/1.8Kg Pack | High in Fibre & Protein with Green Tea Extract | Low in Fat & Sugar | Easy Mixability",Other,1.89,Air,High,F,3.78,China,0.3,[],box,"['Cardboard', 'Paper']",0.05,food,0.8,0.1,1,medium,standard,True,False,1,1.0,0.9
"Kinetica Sports Lean Protein Powder - Smooth Chocolate Flavour | 15g Protein/Serve, 72 Servings/1.8Kg Pack | High in Fibre & Protein with Green Tea Extract | Low in Fat & Sugar | Easy Mixability",Other,1.89,Air,High,F,3.78,China,0.3,[],box,"['Cardboard', 'Paper']",0.05,food,0.8,0.1,1,medium,standard,True,False,1,1.0,0.9
"Kinetica Sports Lean Protein Powder - Smooth Chocolate Flavour | 15g Protein/Serve, 72 Servings/1.8Kg Pack | High in Fibre & Protein with Green Tea Extract | Low in Fat & Sugar | Easy Mixability",Other,1.89,Air,High,F,3.78,China,0.3,[],box,"['Cardboard', 'Paper']",0.05,food,0.8,0.1,1,medium,standard,True,False,1,1.0,0.9
"Kinetica Sports Lean Protein Powder - Smooth Chocolate Flavour | 15g Protein/Serve, 72 Servings/1.8Kg Pack | High in Fibre & Protein with Green Tea Extract | Low in Fat & Sugar | Easy Mixability",Other,1.89,Air,High,F,3.78,Ireland,0.3,[],box,"['Cardboard', 'Paper']",0.05,food,0.8,0.1,1,medium,standard,True,False,1,1.0,0.9
Fender American Professional II Tele RW (Olympic White) - Electric Guitar,Rosewood,6.2,Ship,Medium,D,12.39,USA,0.4,[],can,"['Aluminum', 'Steel']",0.12,other,0.8,4.5,5,medium,high,False,False,1,1.0,0.6
Fender American Professional II Tele RW (Olympic White) - Electric Guitar,Rosewood,6.2,Ship,Medium,D,12.39,USA,0.4,[],can,"['Aluminum', 'Steel']",0.12,other,0.8,4.5,5,medium,high,False,False,1,1.0,0.6
"Kinetica Sports Lean Protein Powder - Smooth Chocolate Flavour | 15g Protein/Serve, 72 Servings/1.8Kg Pack | High in Fibre & Protein with Green Tea Extract | Low in Fat & Sugar | Easy Mixability",Other,1.89,Air,High,F,3.78,Ireland,0.3,[],box,"['Cardboard', 'Paper']",0.05,food,0.8,0.1,1,medium,standard,True,False,1,1.0,0.9
"Kinetica Sports Lean Protein Powder - Smooth Chocolate Flavour | 15g Protein/Serve, 72 Servings/1.8Kg Pack | High in Fibre & Protein with Green Tea Extract | Low in Fat & Sugar | Easy Mixability",Other,1.89,Air,High,F,3.78,Ireland,0.3,[],box,"['Cardboard', 'Paper']",0.05,food,0.8,0.1,1,medium,standard,True,False,1,1.0,0.9
"Kinetica Sports Lean Protein Powder - Smooth Chocolate Flavour | 15g Protein/Serve, 72 Servings/1.8Kg Pack | High in Fibre & Protein with Green Tea Extract | Low in Fat & Sugar | Easy Mixability",Other,1.89,Air,High,F,3.78,Ireland,0.3,[],box,"['Cardboard', 'Paper']",0.05,food,0.8,0.1,1,medium,standard,True,False,1,1.0,0.9
Fender American Professional II Tele RW (Olympic White) - Electric Guitar,Rosewood,6.2,Ship,Medium,D,12.39,USA,0.4,[],can,"['Aluminum', 'Steel']",0.12,other,0.8,4.5,5,medium,high,False,False,1,1.0,0.6
"EXP VISION Ski Goggles, Anti fog Snow Snowboard Goggle OTG Dual lens with 100% UV400 Protection for Men Women",Plastic,0.1,Ship,Medium,D,0.25,China,0.4,[],box,"['Cardboard', 'Paper']",0.05,other,0.8,3.0,5,medium,standard,False,False,1,1.0,0.6
"Kinetica Sports Lean Protein Powder - Smooth Chocolate Flavour | 15g Protein/Serve, 72 Servings/1.8Kg Pack | High in Fibre & Protein with Green Tea Extract | Low in Fat & Sugar | Easy Mixability",Other,1.89,Air,High,F,3.78,Ireland,0.3,[],box,"['Cardboard', 'Paper']",0.05,food,0.8,0.1,1,medium,standard,True,False,1,1.0,0.9
"Kinetica Sports Lean Protein Powder - Smooth Chocolate Flavour | 15g Protein/Serve, 72 Servings/1.8Kg Pack | High in Fibre & Protein with Green Tea Extract | Low in Fat & Sugar | Easy Mixability",Other,1.89,Air,High,F,3.78,Ireland,0.3,[],box,"['Cardboard', 'Paper']",0.05,food,0.8,0.1,1,medium,standard,True,False,1,1.0,0.9
"Kinetica Sports Lean Protein Powder - Smooth Chocolate Flavour | 15g Protein/Serve, 72 Servings/1.8Kg Pack | High in Fibre & Protein with Green Tea Extract | Low in Fat & Sugar | Easy Mixability",Other,1.89,Air,High,F,3.78,Ireland,0.3,[],box,"['Cardboard', 'Paper']",0.05,food,0.8,0.1,1,medium,standard,True,False,1,1.0,0.9
"Kinetica Sports Lean Protein Powder - Smooth Chocolate Flavour | 15g Protein/Serve, 72 Servings/1.8Kg Pack | High in Fibre & Protein with Green Tea Extract | Low in Fat & Sugar | Easy Mixability",Other,1.89,Air,High,F,3.78,Ireland,0.3,[],box,"['Cardboard', 'Paper']",0.05,food,0.8,0.1,1,medium,standard,True,False,1,1.0,0.9
"Kinetica Sports Lean Protein Powder - Smooth Chocolate Flavour | 15g Protein/Serve, 72 Servings/1.8Kg Pack | High in Fibre & Protein with Green Tea Extract | Low in Fat & Sugar | Easy Mixability",Other,1.89,Air,High,F,3.78,Ireland,0.3,[],box,"['Cardboard', 'Paper']",0.05,food,0.8,0.1,1,medium,standard,True,False,1,1.0,0.9
"Kinetica Sports Lean Protein Powder - Smooth Chocolate Flavour | 15g Protein/Serve, 72 Servings/1.8Kg Pack | High in Fibre & Protein with Green Tea Extract | Low in Fat & Sugar | Easy Mixability",Other,1.89,Air,High,F,3.78,Ireland,0.3,[],box,"['Cardboard', 'Paper']",0.05,food,0.8,0.1,1,medium,standard,True,False,1,1.0,0.9
"Kinetica Sports Lean Protein Powder - Smooth Chocolate Flavour | 15g Protein/Serve, 72 Servings/1.8Kg Pack | High in Fibre & Protein with Green Tea Extract | Low in Fat & Sugar | Easy Mixability",Other,1.89,Air,High,F,3.78,Ireland,0.3,[],box,"['Cardboard', 'Paper']",0.05,food,0.8,0.1,1,medium,standard,True,False,1,1.0,0.9
"Kinetica Sports Lean Protein Powder - Smooth Chocolate Flavour | 15g Protein/Serve, 72 Servings/1.8Kg Pack | High in Fibre & Protein with Green Tea Extract | Low in Fat & Sugar | Easy Mixability",Other,1.89,Air,High,F,3.78,Ireland,0.3,[],box,"['Cardboard', 'Paper']",0.05,food,0.8,0.1,1,medium,standard,True,False,1,1.0,0.9
"Kinetica Sports Lean Protein Powder - Smooth Chocolate Flavour | 15g Protein/Serve, 72 Servings/1.8Kg Pack | High in Fibre & Protein with Green Tea Extract | Low in Fat & Sugar | Easy Mixability",Other,1.89,Air,High,F,3.78,Ireland,0.3,[],box,"['Cardboard', 'Paper']",0.05,food,0.8,0.1,1,medium,standard,True,False,1,1.0,0.9
"Kinetica Sports Lean Protein Powder - Smooth Chocolate Flavour | 15g Protein/Serve, 72 Servings/1.8Kg Pack | High in Fibre & Protein with Green Tea Extract | Low in Fat & Sugar | Easy Mixability",Other,1.89,Air,High,F,3.78,Ireland,0.3,[],box,"['Cardboard', 'Paper']",0.05,food,0.8,0.1,1,medium,standard,True,False,1,1.0,0.9
"Kinetica Sports Lean Protein Powder - Smooth Chocolate Flavour | 15g Protein/Serve, 72 Servings/1.8Kg Pack | High in Fibre & Protein with Green Tea Extract | Low in Fat & Sugar | Easy Mixability",Other,1.89,Air,High,F,3.78,Ireland,0.3,[],box,"['Cardboard', 'Paper']",0.05,food,0.8,0.1,1,medium,standard,True,False,1,1.0,0.9
"Kinetica Sports Lean Protein Powder - Smooth Chocolate Flavour | 15g Protein/Serve, 72 Servings/1.8Kg Pack | High in Fibre & Protein with Green Tea Extract | Low in Fat & Sugar | Easy Mixability",Other,1.89,Air,High,F,3.78,Ireland,0.3,[],box,"['Cardboard', 'Paper']",0.05,food,0.8,0.1,1,medium,standard,True,False,1,1.0,0.9
"Kinetica Sports Lean Protein Powder - Smooth Chocolate Flavour | 15g Protein/Serve, 72 Servings/1.8Kg Pack | High in Fibre & Protein with Green Tea Extract | Low in Fat & Sugar | Easy Mixability",Other,1.89,Air,High,F,3.78,Ireland,0.3,[],box,"['Cardboard', 'Paper']",0.05,food,0.8,0.1,1,medium,standard,True,False,1,1.0,0.9
"Kinetica Sports Lean Protein Powder - Smooth Chocolate Flavour | 15g Protein/Serve, 72 Servings/1.8Kg Pack | High in Fibre & Protein with Green Tea Extract | Low in Fat & Sugar | Easy Mixability",Other,1.89,Air,High,F,3.78,Ireland,0.3,[],box,"['Cardboard', 'Paper']",0.05,food,0.8,0.1,1,medium,standard,True,False,1,1.0,0.9
"Kinetica Sports Lean Protein Powder - Smooth Chocolate Flavour | 15g Protein/Serve, 72 Servings/1.8Kg Pack | High in Fibre & Protein with Green Tea Extract | Low in Fat & Sugar | Easy Mixability",Other,1.89,Air,High,F,3.78,Ireland,0.3,[],box,"['Cardboard', 'Paper']",0.05,food,0.8,0.1,1,medium,standard,True,False,1,1.0,0.9
"Kinetica Sports Lean Protein Powder - Smooth Chocolate Flavour | 15g Protein/Serve, 72 Servings/1.8Kg Pack | High in Fibre & Protein with Green Tea Extract | Low in Fat & Sugar | Easy Mixability",Other,1.89,Air,High,F,3.78,Ireland,0.3,[],box,"['Cardboard', 'Paper']",0.05,food,0.8,0.1,1,medium,standard,True,False,1,1.0,0.9
"Kinetica Sports Lean Protein Powder - Smooth Chocolate Flavour | 15g Protein/Serve, 72 Servings/1.8Kg Pack | High in Fibre & Protein with Green Tea Extract | Low in Fat & Sugar | Easy Mixability",Other,1.89,Air,High,F,3.78,Ireland,0.3,[],box,"['Cardboard', 'Paper']",0.05,food,0.8,0.1,1,medium,standard,True,False,1,1.0,0.9
"Kinetica Sports Lean Protein Powder - Smooth Chocolate Flavour | 15g Protein/Serve, 72 Servings/1.8Kg Pack | High in Fibre & Protein with Green Tea Extract | Low in Fat & Sugar | Easy Mixability",Other,1.89,Air,High,F,3.78,Ireland,0.3,[],box,"['Cardboard', 'Paper']",0.05,food,0.8,0.1,1,medium,standard,True,False,1,1.0,0.9
"Kinetica Sports Lean Protein Powder - Smooth Chocolate Flavour | 15g Protein/Serve, 72 Servings/1.8Kg Pack | High in Fibre & Protein with Green Tea Extract | Low in Fat & Sugar | Easy Mixability",Other,1.89,Air,High,F,3.78,Ireland,0.3,[],box,"['Cardboard', 'Paper']",0.05,food,0.8,0.1,1,medium,standard,True,False,1,1.0,0.9
"Kinetica Sports Lean Protein Powder - Smooth Chocolate Flavour | 15g Protein/Serve, 72 Servings/1.8Kg Pack | High in Fibre & Protein with Green Tea Extract | Low in Fat & Sugar | Easy Mixability",Other,1.89,Air,High,F,3.78,Ireland,0.3,[],box,"['Cardboard', 'Paper']",0.05,food,0.8,0.1,1,medium,standard,True,False,1,1.0,0.9
"Kinetica Sports Lean Protein Powder - Smooth Chocolate Flavour | 15g Protein/Serve, 72 Servings/1.8Kg Pack | High in Fibre & Protein with Green Tea Extract | Low in Fat & Sugar | Easy Mixability",Other,1.89,Air,High,F,3.78,Ireland,0.3,[],box,"['Cardboard', 'Paper']",0.05,food,0.8,0.1,1,medium,standard,True,False,1,1.0,0.9
"Kinetica Sports Lean Protein Powder - Smooth Chocolate Flavour | 15g Protein/Serve, 72 Servings/1.8Kg Pack | High in Fibre & Protein with Green Tea Extract | Low in Fat & Sugar | Easy Mixability",Other,1.89,Air,High,F,3.78,Ireland,0.3,[],box,"['Cardboard', 'Paper']",0.05,food,0.8,0.1,1,medium,standard,True,False,1,1.0,0.9
"Kinetica Sports Lean Protein Powder - Smooth Chocolate Flavour | 15g Protein/Serve, 72 Servings/1.8Kg Pack | High in Fibre & Protein with Green Tea Extract | Low in Fat & Sugar | Easy Mixability",Other,1.89,Air,High,F,3.78,Ireland,0.3,[],box,"['Cardboard', 'Paper']",0.05,food,0.8,0.1,1,medium,standard,True,False,1,1.0,0.9
"Kinetica Sports Lean Protein Powder - Smooth Chocolate Flavour | 15g Protein/Serve, 72 Servings/1.8Kg Pack | High in Fibre & Protein with Green Tea Extract | Low in Fat & Sugar | Easy Mixability",Other,1.89,Air,High,F,3.78,Ireland,0.3,[],box,"['Cardboard', 'Paper']",0.05,food,0.8,0.1,1,medium,standard,True,False,1,1.0,0.9
"Kinetica Sports Lean Protein Powder - Smooth Chocolate Flavour | 15g Protein/Serve, 72 Servings/1.8Kg Pack | High in Fibre & Protein with Green Tea Extract | Low in Fat & Sugar | Easy Mixability",Other,1.89,Air,High,F,3.78,Ireland,0.3,[],box,"['Cardboard', 'Paper']",0.05,food,0.8,0.1,1,medium,standard,True,False,1,1.0,0.9
"Kinetica Sports Lean Protein Powder - Smooth Chocolate Flavour | 15g Protein/Serve, 72 Servings/1.8Kg Pack | High in Fibre & Protein with Green Tea Extract | Low in Fat & Sugar | Easy Mixability",Other,1.89,Air,High,F,3.78,Ireland,0.3,[],box,"['Cardboard', 'Paper']",0.05,food,0.8,0.1,1,medium,standard,True,False,1,1.0,0.9
"Kinetica Sports Lean Protein Powder - Smooth Chocolate Flavour | 15g Protein/Serve, 72 Servings/1.8Kg Pack | High in Fibre & Protein with Green Tea Extract | Low in Fat & Sugar | Easy Mixability",Other,1.89,Air,High,F,3.78,Ireland,0.3,[],box,"['Cardboard', 'Paper']",0.05,food,0.8,0.1,1,medium,standard,True,False,1,1.0,0.9
"Kinetica Sports Lean Protein Powder - Smooth Chocolate Flavour | 15g Protein/Serve, 72 Servings/1.8Kg Pack | High in Fibre & Protein with Green Tea Extract | Low in Fat & Sugar | Easy Mixability",Other,1.89,Air,High,F,3.78,Ireland,0.3,[],box,"['Cardboard', 'Paper']",0.05,food,0.8,0.1,1,medium,standard,True,False,1,1.0,0.9
"Kinetica Sports Lean Protein Powder - Smooth Chocolate Flavour | 15g Protein/Serve, 72 Servings/1.8Kg Pack | High in Fibre & Protein with Green Tea Extract | Low in Fat & Sugar | Easy Mixability",Other,1.89,Air,High,F,3.78,Ireland,0.3,[],box,"['Cardboard', 'Paper']",0.05,food,0.8,0.1,1,medium,standard,True,False,1,1.0,0.9
"Kinetica Sports Lean Protein Powder - Smooth Chocolate Flavour | 15g Protein/Serve, 72 Servings/1.8Kg Pack | High in Fibre & Protein with Green Tea Extract | Low in Fat & Sugar | Easy Mixability",Other,1.89,Air,High,F,3.78,Ireland,0.3,[],box,"['Cardboard', 'Paper']",0.05,food,0.8,0.1,1,medium,standard,True,False,1,1.0,0.9
"Kinetica Sports Lean Protein Powder - Smooth Chocolate Flavour | 15g Protein/Serve, 72 Servings/1.8Kg Pack | High in Fibre & Protein with Green Tea Extract | Low in Fat & Sugar | Easy Mixability",Other,1.89,Air,High,F,3.78,Ireland,0.3,[],box,"['Cardboard', 'Paper']",0.05,food,0.8,0.1,1,medium,standard,True,False,1,1.0,0.9
"Kinetica Sports Lean Protein Powder - Smooth Chocolate Flavour | 15g Protein/Serve, 72 Servings/1.8Kg Pack | High in Fibre & Protein with Green Tea Extract | Low in Fat & Sugar | Easy Mixability",Other,1.89,Air,High,F,3.78,Ireland,0.3,[],box,"['Cardboard', 'Paper']",0.05,food,0.8,0.1,1,medium,standard,True,False,1,1.0,0.9
"Kinetica Sports Lean Protein Powder - Smooth Chocolate Flavour | 15g Protein/Serve, 72 Servings/1.8Kg Pack | High in Fibre & Protein with Green Tea Extract | Low in Fat & Sugar | Easy Mixability",Other,1.89,Air,High,F,3.78,Ireland,0.3,[],box,"['Cardboard', 'Paper']",0.05,food,0.8,0.1,1,medium,standard,True,False,1,1.0,0.9
"Kinetica Sports Lean Protein Powder - Smooth Chocolate Flavour | 15g Protein/Serve, 72 Servings/1.8Kg Pack | High in Fibre & Protein with Green Tea Extract | Low in Fat & Sugar | Easy Mixability",Other,1.89,Air,High,F,3.78,Ireland,0.3,[],box,"['Cardboard', 'Paper']",0.05,food,0.8,0.1,1,medium,standard,True,False,1,1.0,0.9
"Kinetica Sports Lean Protein Powder - Smooth Chocolate Flavour | 15g Protein/Serve, 72 Servings/1.8Kg Pack | High in Fibre & Protein with Green Tea Extract | Low in Fat & Sugar | Easy Mixability",Other,1.89,Air,High,F,3.78,Ireland,0.3,[],box,"['Cardboard', 'Paper']",0.05,food,0.8,0.1,1,medium,standard,True,False,1,1.0,0.9
OX Pro 100 Pack Heavy Duty Knife Blades & Dispenser,Steel,0.44,Ship,Medium,C,0.8,China,0.4,[],tube,"['Plastic', 'Aluminum']",0.08,other,0.8,4.5,5,medium,high,False,False,100,1.0,0.6
