title,material,weight,transport,recyclability,true_eco_score,co2_emissions,origin,category,search_term
Laptop - Amazon Product,Aluminum,4.85,Air,High,D,83.66,China,electronics,laptop
Jacket - Amazon Product,Other,1.22,Ship,Low,D,3.66,Bangladesh,clothing,jacket
Calculator - Amazon Product,Paper,0.41,Ship,High,A+,0.45,China,books_media,calculator
Cushion - Amazon Product,Wood,0.54,Ship,Medium,A,0.22,Germany,home_kitchen,cushion
Sneakers - Amazon Product,Other,1.56,Ship,Low,D,4.68,Vietnam,clothing,sneakers
Dumbbell - Amazon Product,Steel,9.16,Ship,High,C,22.9,Germany,sports_outdoors,dumbbell
Running Shoes - Amazon Product,Other,5.24,Ship,Low,D,15.72,China,sports_outdoors,running shoes
Book - Amazon Product,Plastic,0.63,Ship,Low,C,3.78,UK,books_media,book
Belt - Amazon Product,Other,1.54,Ship,Low,D,4.62,Vietnam,clothing,belt
Bike Helmet - Amazon Product,Rubber,4.82,Ship,Low,D,15.42,USA,sports_outdoors,bike helmet
Razor - Amazon Product,Paper,0.93,Ship,High,A+,1.02,USA,health_beauty,razor
Hat - Amazon Product,Other,1.92,Ship,Low,D,5.76,China,clothing,hat
Protein Powder - Amazon Product,Paper,0.45,Ship,High,A+,0.5,China,health_beauty,protein powder
Water Bottle - Amazon Product,Wood,0.76,Ship,Medium,A,0.3,Germany,home_kitchen,water bottle
Sleeping Bag - Amazon Product,Steel,7.35,Ship,High,C,18.38,Germany,sports_outdoors,sleeping bag
Face Mask - Amazon Product,Glass,0.05,Ship,High,B,0.04,USA,health_beauty,face mask
Razor - Amazon Product,Glass,0.81,Ship,High,B,0.69,France,health_beauty,razor
Jeans - Amazon Product,Other,1.55,Ship,Low,D,4.65,Bangladesh,clothing,jeans
Hat - Amazon Product,Cotton,0.49,Ship,Medium,C,2.89,Vietnam,clothing,hat
Calculator - Amazon Product,Wood,1.0,Ship,Medium,A,0.4,China,books_media,calculator
Mouse - Amazon Product,Steel,0.38,Air,High,C,1.43,Japan,electronics,mouse
Book - Amazon Product,Wood,0.63,Ship,Medium,A,0.25,UK,books_media,book
Water Bottle - Amazon Product,Other,6.28,Ship,Low,D,18.84,USA,sports_outdoors,water bottle
Shampoo - Amazon Product,Paper,0.05,Ship,High,A+,0.06,China,health_beauty,shampoo
Book - Amazon Product,Wood,0.44,Ship,Medium,A,0.18,UK,books_media,book
Book - Amazon Product,Wood,0.38,Ship,Medium,A,0.15,Germany,books_media,book
Wallet - Amazon Product,Other,1.28,Ship,Low,D,3.84,Bangladesh,clothing,wallet
Sweater - Amazon Product,Polyester,0.56,Ship,Medium,D,5.32,Vietnam,clothing,sweater
Dumbbell - Amazon Product,Rubber,9.26,Ship,Low,D,29.63,China,sports_outdoors,dumbbell
Tent - Amazon Product,Other,7.97,Ship,Low,D,23.91,China,sports_outdoors,tent
Bike Helmet - Amazon Product,Rubber,4.77,Ship,Low,D,15.26,China,sports_outdoors,bike helmet
Running Shoes - Amazon Product,Other,6.76,Ship,Low,D,20.28,China,sports_outdoors,running shoes
Laptop - Amazon Product,Aluminum,2.85,Air,High,D,49.16,South Korea,electronics,laptop
Belt - Amazon Product,Polyester,0.35,Ship,Medium,D,3.32,Vietnam,clothing,belt
Shampoo - Amazon Product,Paper,0.39,Ship,High,A+,0.43,France,health_beauty,shampoo
Art Supplies - Amazon Product,Wood,1.0,Ship,Medium,A,0.4,China,books_media,art supplies
Blanket - Amazon Product,Glass,1.54,Ship,High,B,1.31,China,home_kitchen,blanket
Toaster - Amazon Product,Glass,0.8,Ship,High,B,0.68,China,home_kitchen,toaster
Laptop - Amazon Product,Aluminum,1.85,Air,High,D,31.91,South Korea,electronics,laptop
Toothbrush - Amazon Product,Paper,0.87,Ship,High,A+,0.96,USA,health_beauty,toothbrush
Storage Container - Amazon Product,Plastic,1.12,Ship,Low,D,6.72,China,home_kitchen,storage container
Mouse - Amazon Product,Plastic,1.1,Air,Low,F,9.9,Japan,electronics,mouse
Protein Bar - Amazon Product,Plastic,5.81,Ship,Low,D,34.86,Germany,sports_outdoors,protein bar
Jeans - Amazon Product,Other,1.67,Ship,Low,D,5.01,Bangladesh,clothing,jeans
Water Bottle - Amazon Product,Other,4.42,Ship,Low,D,13.26,Germany,sports_outdoors,water bottle
Perfume - Amazon Product,Paper,0.44,Ship,High,A+,0.48,China,health_beauty,perfume
Water Bottle - Amazon Product,Rubber,4.58,Ship,Low,D,14.66,USA,sports_outdoors,water bottle
Pen - Amazon Product,Paper,0.41,Ship,High,A+,0.45,China,books_media,pen
Tent - Amazon Product,Other,9.14,Ship,Low,D,27.42,USA,sports_outdoors,tent
Moisturizer - Amazon Product,Plastic,0.53,Ship,Low,C,3.18,USA,health_beauty,moisturizer
Perfume - Amazon Product,Glass,0.2,Ship,High,B,0.17,China,health_beauty,perfume
Laptop - Amazon Product,Plastic,1.77,Air,Low,F,15.93,South Korea,electronics,laptop
Sweater - Amazon Product,Other,0.2,Ship,Low,C,0.6,Vietnam,clothing,sweater
Speaker - Amazon Product,Steel,3.99,Air,High,D,14.96,Japan,electronics,speaker
Toothbrush - Amazon Product,Plastic,0.34,Ship,Low,C,2.04,USA,health_beauty,toothbrush
Bike Helmet - Amazon Product,Plastic,7.09,Ship,Low,D,42.54,Germany,sports_outdoors,bike helmet
Face Mask - Amazon Product,Glass,0.86,Ship,High,B,0.73,France,health_beauty,face mask
Smart Watch - Amazon Product,Aluminum,0.58,Air,High,C,10.0,South Korea,electronics,smart watch
Charger - Amazon Product,Steel,3.83,Air,High,D,14.36,Japan,electronics,charger
Cushion - Amazon Product,Plastic,1.0,Ship,Low,C,6.0,Germany,home_kitchen,cushion
Book - Amazon Product,Plastic,1.75,Ship,Low,D,10.5,China,books_media,book
Planner - Amazon Product,Wood,0.42,Ship,Medium,A,0.17,Germany,books_media,planner
Running Shoes - Amazon Product,Steel,4.31,Ship,High,C,10.77,China,sports_outdoors,running shoes
Dumbbell - Amazon Product,Rubber,1.47,Ship,Low,D,4.7,USA,sports_outdoors,dumbbell
Phone Case - Amazon Product,Plastic,3.99,Air,Low,F,35.91,China,electronics,phone case
Yoga Mat - Amazon Product,Rubber,6.49,Ship,Low,D,20.77,USA,sports_outdoors,yoga mat
Speaker - Amazon Product,Plastic,2.68,Air,Low,F,24.12,South Korea,electronics,speaker
Toaster - Amazon Product,Glass,0.26,Ship,High,B,0.22,China,home_kitchen,toaster
Headphones - Amazon Product,Steel,0.16,Air,High,C,0.6,China,electronics,headphones
Charger - Amazon Product,Aluminum,3.39,Air,High,D,58.48,Japan,electronics,charger
Pen - Amazon Product,Plastic,1.03,Ship,Low,D,6.18,Germany,books_media,pen
Tent - Amazon Product,Steel,9.48,Ship,High,C,23.7,Germany,sports_outdoors,tent
Headphones - Amazon Product,Plastic,3.83,Air,Low,F,34.47,China,electronics,headphones
Cutting Board - Amazon Product,Steel,1.2,Ship,High,C,3.0,Germany,home_kitchen,cutting board
Jeans - Amazon Product,Polyester,1.32,Ship,Medium,D,12.54,China,clothing,jeans
Sunscreen - Amazon Product,Glass,0.85,Ship,High,B,0.72,USA,health_beauty,sunscreen
Laptop - Amazon Product,Steel,0.24,Air,High,C,0.9,South Korea,electronics,laptop
Laptop - Amazon Product,Plastic,2.35,Air,Low,F,21.15,South Korea,electronics,laptop
Blanket - Amazon Product,Steel,1.94,Ship,High,C,4.85,UK,home_kitchen,blanket
Dumbbell - Amazon Product,Other,4.93,Ship,Low,D,14.79,USA,sports_outdoors,dumbbell
Tent - Amazon Product,Rubber,2.47,Ship,Low,D,7.9,USA,sports_outdoors,tent
Toothbrush - Amazon Product,Plastic,0.96,Ship,Low,C,5.76,France,health_beauty,toothbrush
Planner - Amazon Product,Plastic,1.61,Ship,Low,D,9.66,UK,books_media,planner
Running Shoes - Amazon Product,Other,8.43,Ship,Low,D,25.29,China,sports_outdoors,running shoes
Backpack - Amazon Product,Other,1.93,Ship,Low,D,5.79,Vietnam,clothing,backpack
Vitamin - Amazon Product,Plastic,0.84,Ship,Low,C,5.04,France,health_beauty,vitamin
Face Mask - Amazon Product,Glass,0.72,Ship,High,B,0.61,USA,health_beauty,face mask
Protein Bar - Amazon Product,Steel,6.73,Ship,High,C,16.83,Germany,sports_outdoors,protein bar
Pen - Amazon Product,Wood,1.87,Ship,Medium,B,0.75,Germany,books_media,pen
Kitchen Scale - Amazon Product,Wood,1.53,Ship,Medium,B,0.61,UK,home_kitchen,kitchen scale
Art Supplies - Amazon Product,Plastic,1.64,Ship,Low,D,9.84,Germany,books_media,art supplies
Planner - Amazon Product,Paper,0.08,Ship,High,A+,0.09,UK,books_media,planner
Calculator - Amazon Product,Plastic,0.95,Ship,Low,C,5.7,UK,books_media,calculator
Blanket - Amazon Product,Plastic,1.13,Ship,Low,D,6.78,Germany,home_kitchen,blanket
Water Bottle - Amazon Product,Other,9.42,Ship,Low,D,28.26,China,sports_outdoors,water bottle
Blanket - Amazon Product,Plastic,0.3,Ship,Low,C,1.8,Germany,home_kitchen,blanket
Headphones - Amazon Product,Aluminum,3.88,Air,High,D,66.93,South Korea,electronics,headphones
Camera - Amazon Product,Plastic,3.41,Air,Low,F,30.69,Japan,electronics,camera
Moisturizer - Amazon Product,Paper,0.95,Ship,High,A+,1.04,China,health_beauty,moisturizer
T-Shirt - Amazon Product,Cotton,1.52,Ship,Medium,C,8.97,Vietnam,clothing,t-shirt
Sneakers - Amazon Product,Other,1.42,Ship,Low,D,4.26,China,clothing,sneakers
Camera - Amazon Product,Steel,4.89,Air,High,D,18.34,China,electronics,camera
Notebook - Amazon Product,Wood,0.33,Ship,Medium,A,0.13,Germany,books_media,notebook
Belt - Amazon Product,Cotton,1.97,Ship,Medium,C,11.62,China,clothing,belt
Notebook - Amazon Product,Wood,0.6,Ship,Medium,A,0.24,Germany,books_media,notebook
Board Game - Amazon Product,Plastic,0.45,Ship,Low,C,2.7,UK,books_media,board game
Mouse - Amazon Product,Aluminum,4.55,Air,High,D,78.49,South Korea,electronics,mouse
Sneakers - Amazon Product,Polyester,1.29,Ship,Medium,D,12.26,China,clothing,sneakers
Belt - Amazon Product,Polyester,0.48,Ship,Medium,D,4.56,Vietnam,clothing,belt
Toothbrush - Amazon Product,Paper,0.71,Ship,High,A+,0.78,China,health_beauty,toothbrush
T-Shirt - Amazon Product,Other,0.24,Ship,Low,C,0.72,Bangladesh,clothing,t-shirt
Pen - Amazon Product,Wood,1.2,Ship,Medium,B,0.48,Germany,books_media,pen
Kitchen Scale - Amazon Product,Wood,2.05,Ship,Medium,B,0.82,UK,home_kitchen,kitchen scale
Protein Powder - Amazon Product,Glass,0.94,Ship,High,B,0.8,China,health_beauty,protein powder
Smart Watch - Amazon Product,Plastic,0.34,Air,Low,D,3.06,Japan,electronics,smart watch
Kitchen Scale - Amazon Product,Wood,2.51,Ship,Medium,B,1.0,UK,home_kitchen,kitchen scale
Jacket - Amazon Product,Other,0.75,Ship,Low,C,2.25,China,clothing,jacket
Bike Helmet - Amazon Product,Plastic,0.94,Ship,Low,C,5.64,Germany,sports_outdoors,bike helmet
Camera - Amazon Product,Aluminum,1.49,Air,High,D,25.7,China,electronics,camera
Sunscreen - Amazon Product,Plastic,0.06,Ship,Low,C,0.36,France,health_beauty,sunscreen
Laptop - Amazon Product,Steel,4.6,Air,High,D,17.25,South Korea,electronics,laptop
Moisturizer - Amazon Product,Plastic,0.66,Ship,Low,C,3.96,USA,health_beauty,moisturizer
Notebook - Amazon Product,Paper,0.35,Ship,High,A+,0.39,UK,books_media,notebook
Tablet - Amazon Product,Plastic,0.97,Air,Low,D,8.73,Japan,electronics,tablet
Bike Helmet - Amazon Product,Rubber,4.77,Ship,Low,D,15.26,USA,sports_outdoors,bike helmet
Shampoo - Amazon Product,Plastic,0.43,Ship,Low,C,2.58,France,health_beauty,shampoo
Board Game - Amazon Product,Plastic,1.42,Ship,Low,D,8.52,UK,books_media,board game
Dress - Amazon Product,Cotton,0.53,Ship,Medium,C,3.13,China,clothing,dress
Razor - Amazon Product,Glass,0.97,Ship,High,B,0.82,France,health_beauty,razor
Jacket - Amazon Product,Polyester,1.99,Ship,Medium,D,18.91,Vietnam,clothing,jacket
Phone Case - Amazon Product,Steel,1.0,Air,High,C,3.75,South Korea,electronics,phone case
Mouse - Amazon Product,Plastic,2.84,Air,Low,F,25.56,Japan,electronics,mouse
Lamp - Amazon Product,Wood,2.05,Ship,Medium,B,0.82,UK,home_kitchen,lamp
Charger - Amazon Product,Aluminum,3.42,Air,High,D,58.99,Japan,electronics,charger
Marker - Amazon Product,Plastic,1.94,Ship,Low,D,11.64,Germany,books_media,marker
Board Game - Amazon Product,Wood,1.25,Ship,Medium,B,0.5,Germany,books_media,board game
Headphones - Amazon Product,Aluminum,2.79,Air,High,D,48.13,South Korea,electronics,headphones
Board Game - Amazon Product,Plastic,2.0,Ship,Low,D,12.0,UK,books_media,board game
Keyboard - Amazon Product,Plastic,1.77,Air,Low,F,15.93,China,electronics,keyboard
Kitchen Scale - Amazon Product,Glass,0.97,Ship,High,B,0.82,China,home_kitchen,kitchen scale
Kitchen Scale - Amazon Product,Glass,1.9,Ship,High,B,1.61,Germany,home_kitchen,kitchen scale
Speaker - Amazon Product,Aluminum,4.1,Air,High,D,70.72,South Korea,electronics,speaker
Tent - Amazon Product,Rubber,8.52,Ship,Low,D,27.26,USA,sports_outdoors,tent
Shampoo - Amazon Product,Paper,0.59,Ship,High,A+,0.65,France,health_beauty,shampoo
Sleeping Bag - Amazon Product,Plastic,5.35,Ship,Low,D,32.1,China,sports_outdoors,sleeping bag
Dumbbell - Amazon Product,Rubber,5.16,Ship,Low,D,16.51,Germany,sports_outdoors,dumbbell
Jeans - Amazon Product,Other,1.29,Ship,Low,D,3.87,China,clothing,jeans
Notebook - Amazon Product,Paper,0.79,Ship,High,A+,0.87,China,books_media,notebook
Camera - Amazon Product,Steel,0.31,Air,High,C,1.16,China,electronics,camera
Water Bottle - Amazon Product,Steel,1.08,Ship,High,C,2.7,China,home_kitchen,water bottle
Art Supplies - Amazon Product,Paper,0.99,Ship,High,A+,1.09,Germany,books_media,art supplies
Toaster - Amazon Product,Glass,1.46,Ship,High,B,1.24,China,home_kitchen,toaster
Blanket - Amazon Product,Glass,0.36,Ship,High,B,0.31,China,home_kitchen,blanket
Camera - Amazon Product,Aluminum,2.75,Air,High,D,47.44,South Korea,electronics,camera
Notebook - Amazon Product,Plastic,1.14,Ship,Low,D,6.84,China,books_media,notebook
Tablet - Amazon Product,Plastic,3.91,Air,Low,F,35.19,Japan,electronics,tablet
Mouse - Amazon Product,Steel,2.67,Air,High,D,10.01,Japan,electronics,mouse
Art Supplies - Amazon Product,Paper,0.35,Ship,High,A+,0.39,Germany,books_media,art supplies
Puzzle - Amazon Product,Wood,0.8,Ship,Medium,A,0.32,Germany,books_media,puzzle
Speaker - Amazon Product,Steel,2.73,Air,High,D,10.24,South Korea,electronics,speaker
Face Mask - Amazon Product,Paper,0.07,Ship,High,A+,0.08,USA,health_beauty,face mask
Dumbbell - Amazon Product,Steel,9.99,Ship,High,C,24.98,China,sports_outdoors,dumbbell
Water Bottle - Amazon Product,Wood,1.26,Ship,Medium,B,0.5,UK,home_kitchen,water bottle
Razor - Amazon Product,Plastic,0.79,Ship,Low,C,4.74,China,health_beauty,razor
Soap - Amazon Product,Paper,0.94,Ship,High,A+,1.03,France,health_beauty,soap
Blanket - Amazon Product,Glass,1.55,Ship,High,B,1.32,Germany,home_kitchen,blanket
Tent - Amazon Product,Steel,2.02,Ship,High,C,5.05,Germany,sports_outdoors,tent
Charger - Amazon Product,Steel,0.39,Air,High,C,1.46,South Korea,electronics,charger
Razor - Amazon Product,Plastic,0.23,Ship,Low,C,1.38,China,health_beauty,razor
Headphones - Amazon Product,Aluminum,2.69,Air,High,D,46.4,China,electronics,headphones
Vitamin - Amazon Product,Plastic,0.85,Ship,Low,C,5.1,China,health_beauty,vitamin
Tent - Amazon Product,Rubber,7.09,Ship,Low,D,22.69,USA,sports_outdoors,tent
Blanket - Amazon Product,Glass,0.5,Ship,High,B,0.42,Germany,home_kitchen,blanket
Moisturizer - Amazon Product,Glass,0.31,Ship,High,B,0.26,USA,health_beauty,moisturizer
Sweater - Amazon Product,Polyester,1.88,Ship,Medium,D,17.86,China,clothing,sweater
Laptop - Amazon Product,Plastic,1.97,Air,Low,F,17.73,South Korea,electronics,laptop
Belt - Amazon Product,Polyester,0.24,Ship,Medium,D,2.28,Vietnam,clothing,belt
Keyboard - Amazon Product,Plastic,2.9,Air,Low,F,26.1,China,electronics,keyboard
Book - Amazon Product,Paper,1.7,Ship,High,A,1.87,China,books_media,book
Sunscreen - Amazon Product,Paper,0.66,Ship,High,A+,0.73,China,health_beauty,sunscreen
Cutting Board - Amazon Product,Steel,1.3,Ship,High,C,3.25,China,home_kitchen,cutting board
Board Game - Amazon Product,Paper,0.9,Ship,High,A+,0.99,UK,books_media,board game
Marker - Amazon Product,Paper,1.27,Ship,High,A,1.4,China,books_media,marker
Book - Amazon Product,Plastic,1.38,Ship,Low,D,8.28,Germany,books_media,book
Phone Case - Amazon Product,Steel,3.1,Air,High,D,11.62,South Korea,electronics,phone case
Bike Helmet - Amazon Product,Rubber,9.48,Ship,Low,D,30.34,USA,sports_outdoors,bike helmet
Hat - Amazon Product,Polyester,1.29,Ship,Medium,D,12.26,Vietnam,clothing,hat
Pen - Amazon Product,Plastic,0.13,Ship,Low,C,0.78,Germany,books_media,pen
Water Bottle - Amazon Product,Rubber,2.34,Ship,Low,D,7.49,China,sports_outdoors,water bottle
Storage Container - Amazon Product,Plastic,2.02,Ship,Low,D,12.12,China,home_kitchen,storage container
Sweater - Amazon Product,Other,0.5,Ship,Low,C,1.5,Bangladesh,clothing,sweater
Shampoo - Amazon Product,Plastic,0.2,Ship,Low,C,1.2,France,health_beauty,shampoo
Perfume - Amazon Product,Glass,0.84,Ship,High,B,0.71,France,health_beauty,perfume
Board Game - Amazon Product,Paper,1.33,Ship,High,A,1.46,UK,books_media,board game
Speaker - Amazon Product,Plastic,0.12,Air,Low,D,1.08,China,electronics,speaker
Phone Case - Amazon Product,Steel,0.79,Air,High,C,2.96,Japan,electronics,phone case
Perfume - Amazon Product,Plastic,0.5,Ship,Low,C,3.0,China,health_beauty,perfume
Wallet - Amazon Product,Polyester,1.94,Ship,Medium,D,18.43,Bangladesh,clothing,wallet
Tent - Amazon Product,Steel,4.06,Ship,High,C,10.15,China,sports_outdoors,tent
Art Supplies - Amazon Product,Plastic,0.24,Ship,Low,C,1.44,China,books_media,art supplies
Storage Container - Amazon Product,Glass,2.31,Ship,High,C,1.96,Germany,home_kitchen,storage container
Laptop - Amazon Product,Aluminum,4.62,Air,High,D,79.7,China,electronics,laptop
Jacket - Amazon Product,Polyester,0.64,Ship,Medium,D,6.08,Bangladesh,clothing,jacket
Blanket - Amazon Product,Steel,0.98,Ship,High,B,2.45,UK,home_kitchen,blanket
Camera - Amazon Product,Plastic,3.24,Air,Low,F,29.16,South Korea,electronics,camera
Sneakers - Amazon Product,Cotton,1.33,Ship,Medium,C,7.85,China,clothing,sneakers
Sunscreen - Amazon Product,Plastic,0.49,Ship,Low,C,2.94,USA,health_beauty,sunscreen
Book - Amazon Product,Wood,1.45,Ship,Medium,B,0.58,UK,books_media,book
Sweater - Amazon Product,Cotton,1.42,Ship,Medium,C,8.38,Bangladesh,clothing,sweater
Coffee Mug - Amazon Product,Wood,0.28,Ship,Medium,A,0.11,UK,home_kitchen,coffee mug
Backpack - Amazon Product,Plastic,9.44,Ship,Low,D,56.64,China,sports_outdoors,backpack
Razor - Amazon Product,Paper,0.61,Ship,High,A+,0.67,USA,health_beauty,razor
Calculator - Amazon Product,Paper,0.81,Ship,High,A+,0.89,UK,books_media,calculator
Wallet - Amazon Product,Cotton,0.54,Ship,Medium,C,3.19,Vietnam,clothing,wallet
Blanket - Amazon Product,Steel,2.08,Ship,High,C,5.2,China,home_kitchen,blanket
Speaker - Amazon Product,Steel,2.54,Air,High,D,9.53,Japan,electronics,speaker
Speaker - Amazon Product,Steel,2.51,Air,High,D,9.41,China,electronics,speaker
Bike Helmet - Amazon Product,Steel,6.11,Ship,High,C,15.28,China,sports_outdoors,bike helmet
Toaster - Amazon Product,Steel,2.44,Ship,High,C,6.1,China,home_kitchen,toaster
Charger - Amazon Product,Steel,0.56,Air,High,C,2.1,Japan,electronics,charger
Water Bottle - Amazon Product,Other,5.76,Ship,Low,D,17.28,Germany,sports_outdoors,water bottle
Moisturizer - Amazon Product,Paper,0.47,Ship,High,A+,0.52,France,health_beauty,moisturizer
Camera - Amazon Product,Aluminum,4.26,Air,High,D,73.48,South Korea,electronics,camera
Tablet - Amazon Product,Plastic,1.79,Air,Low,F,16.11,China,electronics,tablet
Toothbrush - Amazon Product,Paper,0.95,Ship,High,A+,1.04,USA,health_beauty,toothbrush
Art Supplies - Amazon Product,Wood,1.93,Ship,Medium,B,0.77,China,books_media,art supplies
Water Bottle - Amazon Product,Steel,1.0,Ship,High,B,2.5,China,home_kitchen,water bottle
Mouse - Amazon Product,Plastic,4.81,Air,Low,F,43.29,Japan,electronics,mouse
Backpack - Amazon Product,Other,1.18,Ship,Low,D,3.54,China,sports_outdoors,backpack
Calculator - Amazon Product,Plastic,0.62,Ship,Low,C,3.72,China,books_media,calculator
Charger - Amazon Product,Steel,1.94,Air,High,D,7.27,South Korea,electronics,charger
Belt - Amazon Product,Polyester,0.44,Ship,Medium,D,4.18,Bangladesh,clothing,belt
Belt - Amazon Product,Cotton,0.82,Ship,Medium,C,4.84,Bangladesh,clothing,belt
Lamp - Amazon Product,Plastic,1.16,Ship,Low,D,6.96,Germany,home_kitchen,lamp
Calculator - Amazon Product,Paper,1.46,Ship,High,A,1.61,China,books_media,calculator
Phone Case - Amazon Product,Plastic,1.49,Air,Low,F,13.41,Japan,electronics,phone case
Water Bottle - Amazon Product,Plastic,2.29,Ship,Low,D,13.74,USA,sports_outdoors,water bottle
Mouse - Amazon Product,Plastic,0.36,Air,Low,D,3.24,South Korea,electronics,mouse
Sleeping Bag - Amazon Product,Plastic,2.28,Ship,Low,D,13.68,USA,sports_outdoors,sleeping bag
Keyboard - Amazon Product,Steel,0.12,Air,High,C,0.45,China,electronics,keyboard
Moisturizer - Amazon Product,Glass,0.24,Ship,High,B,0.2,USA,health_beauty,moisturizer
Camera - Amazon Product,Aluminum,0.52,Air,High,C,8.97,China,electronics,camera
Backpack - Amazon Product,Rubber,7.36,Ship,Low,D,23.55,Germany,sports_outdoors,backpack
